designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
"Gaia DR3 6083701744641092480",6083701744641092480,201.6818936129835,-47.49939786277166,0.40098125549034397,-3.540492161284875,-6.073214936202149,2.8553405,14.531854,1.1086836,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,6986.8926,2.675,-1.5797,7857.216,1.6979,1.4295,0.7813
"Gaia DR3 6083701744641097216",6083701744641097216,201.67974178006224,-47.496900624208166,,,,,16.903315,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641098880",6083701744641098880,201.68249687289432,-47.4975655218418,,,,,17.236366,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641099904",6083701744641099904,201.68187939604204,-47.49697113809459,,,,,16.309864,0.92580414,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641100416",6083701744641100416,201.68481229753675,-47.499410753999776,0.15046060049276788,-4.1703288346019285,-5.9387106140488255,2.0389376,13.081782,1.289115,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,6264.201,3.2508,-0.3208,1632.7869,1.6177,1.3204,0.7181
"Gaia DR3 6083701744641104384",6083701744641104384,201.6778803987369,-47.49270804964158,,,,,16.563784,0.7681694,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641106176",6083701744641106176,201.68208472629414,-47.49615325346426,,,,,15.692931,1.0224438,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641106688",6083701744641106688,201.68026718154027,-47.494536952703406,,,,,14.701076,0.80636597,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641109248",6083701744641109248,201.6812302697336,-47.495119233499786,-1.2409841143122071,-4.96374919230242,-5.953063507243993,11.574416,14.282439,1.0154276,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701744641109888",6083701744641109888,201.68634400216308,-47.49944065596939,,,,,16.58321,0.9600458,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641110912",6083701744641110912,201.6870552972967,-47.499856896932364,,,,,13.245894,1.2680349,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641112832",6083701744641112832,201.68753261821746,-47.49824307492454,,,,,16.322983,1.0026474,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641113088",6083701744641113088,201.68597146007627,-47.49868806618896,,,,,13.098479,1.2375116,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641113856",6083701744641113856,201.68106324776355,-47.49398721520047,0.2634978940805453,-3.9917878337260326,-7.5152237817729315,1.5008368,13.756442,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641116416",6083701744641116416,201.6851166256518,-47.497094172783235,,,,,14.920477,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641116544",6083701744641116544,201.68510866598066,-47.497892204758635,,,,,15.40341,1.013773,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641117184",6083701744641117184,201.68067325102265,-47.49288106340901,,,,,16.37996,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641117312",6083701744641117312,201.68044042780423,-47.493319043236774,,,,,16.58295,1.0388727,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641117568",6083701744641117568,201.68023899642856,-47.49237319818681,,,,,13.984147,1.1741552,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641117952",6083701744641117952,201.67965411259695,-47.49190685146064,,,,,16.659296,0.9981823,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641120384",6083701744641120384,201.68485624967394,-47.49538782498972,0.1731715548618488,-3.0376552389018885,-7.5825271990262815,1.0502574,12.004349,1.4930611,258.81732,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701744641125632",6083701744641125632,201.6889094254488,-47.49817224922,,,,,16.651598,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641125760",6083701744641125760,201.68879602953356,-47.49767975883307,-0.06777862728263473,-6.151563316943877,-7.016238646881156,5.5856886,14.88866,0.764122,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701744641128192",6083701744641128192,201.6893514744317,-47.496430729742656,,,,,15.345661,1.1101456,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641129216",6083701744641129216,201.68222580063946,-47.491760460004,,,,,16.605381,0.9129572,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641129472",6083701744641129472,201.68253487376938,-47.4918966784279,,,,,16.263252,1.4759674,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641131136",6083701744641131136,201.682041471645,-47.490505478946524,,,,,16.416203,1.0501738,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641134720",6083701744641134720,201.68338943259,-47.490824502458686,,,,,17.004057,0.9813385,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641134848",6083701744641134848,201.68323341222242,-47.49116953843384,,,,,15.966509,0.97801685,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641137280",6083701744641137280,201.68836739724296,-47.49520018989018,,,,,16.90732,1.2123222,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641138176",6083701744641138176,201.68391836161285,-47.49133520696467,,,,,15.753098,0.9652767,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641139456",6083701744641139456,201.6858871240613,-47.49283969698879,1.1663996699213328,-2.585167860813536,-6.437547727430481,3.321758,15.009998,0.52210426,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701744641141120",6083701744641141120,201.68523622563433,-47.492080997363125,-0.6439816326448607,-2.6636043169243004,-6.3071345185432754,3.0442545,15.645548,0.62348175,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701744641143808",6083701744641143808,201.68983392844035,-47.49556785561543,,,,,16.148714,0.9741583,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641144192",6083701744641144192,201.68612393788172,-47.4923099947234,,,,,16.061144,0.8248224,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641147008",6083701744641147008,201.69118055501716,-47.49525768815654,,,,,15.660617,1.0501223,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641149056",6083701744641149056,201.68560982551006,-47.49025761788132,,,,,15.189998,0.53942394,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641155456",6083701744641155456,201.69266905906576,-47.49540438971394,,,,,15.406183,1.0665693,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641155840",6083701744641155840,201.687312476925,-47.49082180416213,,,,,16.480885,0.8407059,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641158016",6083701744641158016,201.69352573416504,-47.49420992850068,,,,,14.183917,0.9140482,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641158272",6083701744641158272,201.6937986326467,-47.4948118648236,1.0750151572453714,-0.7428025347799048,-4.532320948066431,3.4413588,15.276229,0.9617777,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701744641158400",6083701744641158400,201.6920561706697,-47.49464888152293,,,,,16.709776,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641158656",6083701744641158656,201.69155292092248,-47.494111062953245,,,,,15.685263,1.0247746,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744647267328",6083701744647267328,201.6868487688855,-47.48668187605899,,,,,15.405067,0.5449686,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641160960",6083701744641160960,201.6898487239011,-47.49285401296285,,,,,17.160309,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641164288",6083701744641164288,201.68605970763335,-47.48686296636208,-1.1290593971972953,-3.469525734614839,-7.727394078454241,4.8308973,15.18323,0.9300804,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701744641166720",6083701744641166720,201.69386958827016,-47.49327944449901,,,,,14.094022,1.190465,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641166848",6083701744641166848,201.68910382474,-47.48867172935697,,,,,14.351434,1.1669464,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641166976",6083701744641166976,201.6895380964562,-47.489153055273455,,,,,16.231552,0.4621687,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641171840",6083701744641171840,201.68961710793363,-47.488352779316266,-0.6125702396279054,-3.2931281284133043,-6.552604210592028,3.660921,15.372557,1.6435652,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641172864",6083701744641172864,201.6962371974377,-47.4938188054554,-0.4368064018162404,-3.6609499129920775,-6.147529604452208,1.8086845,13.084922,1.3142576,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701744641174016",6083701744641174016,201.6953876558404,-47.492833587067096,,,,,13.119781,1.2275324,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641181824",6083701744641181824,201.6903035796837,-47.486921306665984,,,,,16.600075,1.0332355,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641183872",6083701744641183872,201.69087090505124,-47.487912897665474,,,,,15.038336,1.0424299,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641184640",6083701744641184640,201.69755449389933,-47.49401410078281,,,,,16.34333,0.7618942,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641185152",6083701744641185152,201.69807859714535,-47.49314677106268,,,,,16.748468,1.1657324,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641188352",6083701744641188352,201.69911973554485,-47.4937916277876,0.792247270460505,-2.965575582332457,-5.163748128538286,4.015239,14.482436,0.649354,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701744641195904",6083701744641195904,201.69620172688562,-47.48867995611033,,,,,15.949647,0.9897194,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641196032",6083701744641196032,201.69603988047265,-47.489584455210725,,,,,16.659885,0.94945526,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641196544",6083701744641196544,201.6908464603648,-47.48565810882051,,,,,16.629145,0.97089386,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641196928",6083701744641196928,201.69246815450225,-47.48628592199359,,,,,15.652356,1.0175867,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641200128",6083701744641200128,201.69823418594524,-47.49172079272698,,,,,15.527106,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641200256",6083701744641200256,201.6988348210966,-47.49143931471151,0.18717377106979993,-2.8020672251412755,-7.580960844780575,1.2593414,10.999823,1.9749117,220.1539,"VARIABLE",0,true,true,false,true,false,false,true,4499.81,1.3838,-0.19,4645.541,1.8016,1.3088,0.691
"Gaia DR3 6083701744641201664",6083701744641201664,201.7003319689297,-47.49204848386675,,,,,12.641529,1.4036961,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641205632",6083701744641205632,201.69477747194048,-47.48621449791845,,,,,16.712746,1.2263489,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641205888",6083701744641205888,201.69531952466275,-47.48648717815682,,,,,15.815668,1.0418854,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641207168",6083701744641207168,201.69448060918634,-47.484518544547015,,,,,16.984642,0.4479351,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641207424",6083701744641207424,201.6940079279468,-47.484741922961796,,,,,14.84338,0.68274593,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641210624",6083701744641210624,201.69341546269087,-47.48243530744644,,,,,13.192872,1.4008894,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641217792",6083701744641217792,201.69800387868654,-47.48629550847048,,,,,16.089867,1.0500698,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744641221248",6083701744641221248,201.6976273006646,-47.485380997011916,,,,,15.511818,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744642588288",6083701744642588288,201.68023163566366,-47.49746017437658,,,,,16.492962,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744642593152",6083701744642593152,201.6832465619077,-47.49832210879603,-0.2807440614349915,-3.0498651299276034,-7.103914292781129,2.5581813,16.152157,1.0124607,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701744642594048",6083701744642594048,201.68045685808562,-47.49592426667039,,,,,14.726768,1.1743975,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744642611584",6083701744642611584,201.69106044814203,-47.49929755551871,-0.07720929969204215,-2.834524672597225,-6.868629794785493,1.3413299,15.078755,0.5406437,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701744642611712",6083701744642611712,201.68389210288643,-47.493242964330584,,,,,16.40498,0.92805576,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744642624768",6083701744642624768,201.6845306416793,-47.49008461730249,0.043814934421701285,-2.7663136352763154,-5.319273639090254,0.94817877,13.038641,1.3343916,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5344.378,2.6335,-1.1046,2774.7354,1.0678,0.8484,0.463
"Gaia DR3 6083701744642641152",6083701744642641152,201.69453586772585,-47.49429432904787,,,,,15.197983,1.0834675,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744642648448",6083701744642648448,201.6978065723764,-47.494570050980954,,,,,15.662226,1.04634,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744642649088",6083701744642649088,201.69184890018053,-47.489415197779905,,,,,15.661587,1.0377045,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744642653312",6083701744642653312,201.69663094469686,-47.491450265779314,,,,,16.463434,1.0552282,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744642657792",6083701744642657792,201.69369791341379,-47.48880707997136,,,,,15.783442,1.0098114,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744642666496",6083701744642666496,201.69337663729652,-47.4853279314372,,,,,14.5999975,1.1747007,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744642669056",6083701744642669056,201.6922950717917,-47.484504086564456,0.21457968413764383,-3.678075744107055,-6.754989887494403,3.0080965,15.835359,0.6925535,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701744642674048",6083701744642674048,201.69709179317374,-47.487079836732015,-0.6128034982007146,-4.610121576118468,-5.999368912363659,1.6909808,15.517585,1.0654783,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701744642676864",6083701744642676864,201.69296246001292,-47.48282192596117,0.33871906224074055,-3.149770895973571,-8.444498212528533,2.1528475,14.733054,1.3489914,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701744645172480",6083701744645172480,201.68129908237566,-47.49776223258775,,,,,16.610588,1.022337,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744645176320",6083701744645176320,201.67884138375814,-47.49479060498901,,,,,14.600998,0.6333399,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744645196544",6083701744645196544,201.67940785606822,-47.492939393283606,0.1954962437740997,-3.29212085126598,-6.292573118398738,1.1740522,14.894658,1.1107349,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701744645205376",6083701744645205376,201.6833519128119,-47.49449820781253,,,,,16.359373,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744645205504",6083701744645205504,201.68334365803827,-47.49484982173887,,,,,16.237398,0.91633415,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744645227648",6083701744645227648,201.68960791991432,-47.49691887688976,,,,,16.792742,1.0116224,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744645227776",6083701744645227776,201.6846832269897,-47.49290678640988,,,,,16.877794,0.9579201,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701744645233920",6083701744645233920,201.69200133143224,-47.49808457600761,,,,,16.241085,1.1784725,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
